=========================================================================
> > Input < <
=========================================================================


 INPUT: Ray endpoint 1: latitude (deg N), longitude (deg E), height (km)
-5,0,0
 INPUT: Ray endpoint 2: latitude (deg N), longitude (deg E), height (km)
57,15,15000
 Input: year, month, UT:
1998,04,14
 User input R12/F10.7 for this year and month? (y/n)
n
 List electron density profile along ray (y/n)?
y
 Output in slQu.dat

=========================================================================
> > Output < <
=========================================================================



Ray endpoint 1: lat. (deg. N), long. (deg. E), height (km)
   -5.00    0.00     0.00
Ray endpoint 2: lat. (deg. N), long. (deg. E), height (km)
   57.00   15.00 15000.00
zenith angle (deg.) and azimuth (N over E to S, deg.) of ray at endpoint 1 
   80.28    9.09
Year, S10.7, R12, month, UT: 1998, 107.7,  56.5,  4, 14.0

Electron contents along ray.
  (h1-h2) means from point in height h1 to point in height h2 (heights in km)
 s: coordinate along ray
 r: radius (distance from center of Earth)

      s       r    height  lat   long   el.density
     km      km      km   deg N  deg E    m^-3
  6861.9 10121.2  3750.0   36.34    7.53 0.243539E+10
  7178.3 10371.2  4000.0   37.40    7.79 0.208973E+10
  7490.4 10621.2  4250.0   38.40    8.05 0.181320E+10
  7798.5 10871.2  4500.0   39.34    8.30 0.158858E+10
  8103.0 11121.2  4750.0   40.22    8.54 0.140390E+10
  8404.4 11371.2  5000.0   41.06    8.78 0.125034E+10
  8702.9 11621.2  5250.0   41.86    9.01 0.112113E+10
  8998.7 11871.2  5500.0   42.61    9.23 0.101165E+10
  9292.1 12121.2  5750.0   43.33    9.44 0.917856E+09
  9583.3 12371.2  6000.0   44.01    9.65 0.836698E+09
  9872.5 12621.2  6250.0   44.66    9.86 0.765796E+09
 10159.8 12871.2  6500.0   45.28   10.06 0.703631E+09
 10445.3 13121.2  6750.0   45.87   10.25 0.648879E+09
 10729.3 13371.2  7000.0   46.44   10.44 0.600234E+09
 11011.7 13621.2  7250.0   46.98   10.63 0.556732E+09
 11292.8 13871.2  7500.0   47.51   10.81 0.517629E+09
 11572.5 14121.2  7750.0   48.00   10.99 0.482353E+09
 11851.0 14371.2  8000.0   48.48   11.17 0.450388E+09
 12128.4 14621.2  8250.0   48.95   11.34 0.421301E+09
 12404.7 14871.2  8500.0   49.39   11.51 0.394757E+09
 12680.0 15121.2  8750.0   49.82   11.67 0.370467E+09
 12954.4 15371.2  9000.0   50.23   11.83 0.348162E+09
 13227.8 15621.2  9250.0   50.63   11.99 0.327609E+09
 13500.5 15871.2  9500.0   51.01   12.15 0.308624E+09
 13772.3 16121.2  9750.0   51.38   12.30 0.291050E+09
 14043.4 16371.2 10000.0   51.74   12.45 0.274748E+09
 14313.7 16621.2 10250.0   52.08   12.60 0.259594E+09
 14583.4 16871.2 10500.0   52.42   12.75 0.245483E+09
 14852.4 17121.2 10750.0   52.74   12.89 0.232320E+09
 15120.9 17371.2 11000.0   53.05   13.03 0.220022E+09
 15388.7 17621.2 11250.0   53.36   13.17 0.208517E+09
 15656.0 17871.2 11500.0   53.65   13.30 0.197735E+09
 15922.8 18121.2 11750.0   53.94   13.44 0.187619E+09
 16189.0 18371.2 12000.0   54.21   13.57 0.178113E+09
 16454.8 18621.2 12250.0   54.48   13.70 0.169170E+09
 16720.2 18871.2 12500.0   54.75   13.82 0.160751E+09
 16985.1 19121.2 12750.0   55.00   13.95 0.152818E+09
 17249.5 19371.2 13000.0   55.25   14.07 0.145340E+09
 17513.6 19621.2 13250.0   55.49   14.20 0.138282E+09
 17777.3 19871.2 13500.0   55.72   14.32 0.131617E+09
 18040.6 20121.2 13750.0   55.95   14.43 0.125317E+09
 18303.6 20371.2 14000.0   56.17   14.55 0.119360E+09
 18566.2 20621.2 14250.0   56.39   14.67 0.113722E+09
 18828.5 20871.2 14500.0   56.60   14.78 0.108382E+09
 19090.5 21121.2 14750.0   56.80   14.89 0.103322E+09
 19352.2 21371.2 15000.0   57.00   15.00 0.985231E+08
Electron contents (   0-1000),(1000-2000),(2000-15000),(   0-15000)
                      872.53       40.59       19.91      933.03   x10^15 m^-2

